synthetic_record_id,ps,timestamp,zone_id,event_phase,source_id,measurement_value,quality_score,confidence,missingness_flag,anomaly_flag,latency_seconds,temperature_c,humidity_pct,source_method,verification_status,data_lineage
SEVA_SYN_009190,SEVAK AI,2025-04-06 17:30:00,51,normal,99,74.663,0.9964,0.9239,False,False,17.11,29.01,47.63,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009191,SEVAK AI,2025-04-06 17:45:00,70,peak,51,143.396,0.9893,0.8434,False,False,6.4,30.81,46.84,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009192,SEVAK AI,2025-04-06 18:00:00,71,normal,197,124.533,1.0,0.7681,False,False,6.59,25.06,60.76,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009193,SEVAK AI,2025-04-06 18:15:00,20,peak,363,116.699,0.9279,0.8459,False,False,7.83,20.06,60.58,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009194,SEVAK AI,2025-04-06 18:30:00,22,normal,96,97.859,0.969,0.8307,False,False,10.26,32.69,51.51,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009195,SEVAK AI,2025-04-06 18:45:00,39,peak,438,57.225,1.0,0.9459,False,False,18.82,27.06,74.96,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009196,SEVAK AI,2025-04-06 19:00:00,29,peak,212,53.743,0.918,0.9771,False,False,6.8,37.08,64.62,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009197,SEVAK AI,2025-04-06 19:15:00,92,peak,17,139.489,0.8834,0.7096,False,False,12.76,33.46,59.94,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009198,SEVAK AI,2025-04-06 19:30:00,75,normal,64,121.187,0.7896,0.8061,False,False,14.6,31.1,62.32,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009199,SEVAK AI,2025-04-06 19:45:00,10,peak,73,111.716,0.9197,0.7942,False,False,23.43,22.8,59.9,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009200,SEVAK AI,2025-04-06 20:00:00,1,normal,405,104.108,0.8484,0.9169,False,False,20.44,28.41,60.82,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009201,SEVAK AI,2025-04-06 20:15:00,25,normal,312,97.843,0.9862,0.845,False,False,1.55,33.2,33.46,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009202,SEVAK AI,2025-04-06 20:30:00,30,peak,120,117.184,0.9164,0.8904,False,False,31.68,19.65,79.74,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009203,SEVAK AI,2025-04-06 20:45:00,94,normal,87,71.535,0.8985,1.0,False,False,8.05,30.61,91.42,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009204,SEVAK AI,2025-04-06 21:00:00,45,normal,87,173.437,1.0,0.8129,False,False,12.46,23.69,39.52,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009205,SEVAK AI,2025-04-06 21:15:00,90,pre_event,351,106.942,0.8708,0.8533,False,False,35.75,25.45,57.2,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009206,SEVAK AI,2025-04-06 21:30:00,59,normal,89,96.139,0.9632,0.7942,False,False,15.67,36.33,84.59,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009207,SEVAK AI,2025-04-06 21:45:00,27,peak,336,90.101,0.9927,0.7612,False,False,18.64,32.97,72.75,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009208,SEVAK AI,2025-04-06 22:00:00,53,post_event,72,79.239,0.9301,1.0,False,False,7.93,25.47,45.3,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009209,SEVAK AI,2025-04-06 22:15:00,59,normal,243,109.686,0.7786,0.8927,False,False,10.97,34.03,81.73,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009210,SEVAK AI,2025-04-06 22:30:00,94,pre_event,32,76.375,0.9054,1.0,False,False,10.39,30.04,52.5,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009211,SEVAK AI,2025-04-06 22:45:00,51,pre_event,296,75.906,0.9899,0.9786,False,False,30.93,27.33,77.49,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009212,SEVAK AI,2025-04-06 23:00:00,82,normal,178,56.589,0.9162,0.7844,False,False,3.27,20.19,88.23,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009213,SEVAK AI,2025-04-06 23:15:00,27,peak,295,74.027,1.0,0.8854,False,False,24.07,28.62,66.98,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009214,SEVAK AI,2025-04-06 23:30:00,46,pre_event,79,73.383,1.0,1.0,False,False,13.55,26.03,63.21,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009215,SEVAK AI,2025-04-06 23:45:00,32,normal,474,33.721,1.0,0.7823,False,False,4.64,33.03,50.7,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009216,SEVAK AI,2025-04-07 00:00:00,88,pre_event,356,156.751,0.8836,0.7256,False,False,14.53,28.83,89.37,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009217,SEVAK AI,2025-04-07 00:15:00,25,normal,365,129.984,0.9648,0.9175,False,False,51.45,23.89,50.25,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009218,SEVAK AI,2025-04-07 00:30:00,31,event,189,207.073,0.8677,0.9436,False,False,6.57,22.32,33.81,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009219,SEVAK AI,2025-04-07 00:45:00,83,normal,128,96.976,0.9179,0.8853,False,False,53.26,23.96,68.27,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009220,SEVAK AI,2025-04-07 01:00:00,39,pre_event,442,93.713,0.9341,0.8307,False,False,14.39,32.55,37.75,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009221,SEVAK AI,2025-04-07 01:15:00,41,pre_event,377,115.96,1.0,0.9122,False,False,18.62,40.11,65.01,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009222,SEVAK AI,2025-04-07 01:30:00,17,normal,499,79.64,0.8998,0.8622,False,False,13.38,28.01,46.77,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009223,SEVAK AI,2025-04-07 01:45:00,29,pre_event,33,62.789,0.9135,0.91,False,False,1.45,18.55,50.91,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009224,SEVAK AI,2025-04-07 02:00:00,26,normal,161,133.847,0.8331,0.8798,False,False,23.89,30.73,63.51,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009225,SEVAK AI,2025-04-07 02:15:00,59,normal,112,111.648,0.8909,0.8883,False,False,21.65,29.57,61.91,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009226,SEVAK AI,2025-04-07 02:30:00,27,post_event,399,119.857,0.8908,0.9166,False,False,24.92,26.86,58.73,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009227,SEVAK AI,2025-04-07 02:45:00,18,event,8,287.205,0.6906,0.9891,False,False,26.3,25.26,71.8,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009228,SEVAK AI,2025-04-07 03:00:00,3,normal,468,85.618,0.9237,0.9947,False,False,2.16,31.28,78.14,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009229,SEVAK AI,2025-04-07 03:15:00,29,normal,36,82.028,0.9974,0.783,False,False,14.28,35.03,48.28,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009230,SEVAK AI,2025-04-07 03:30:00,19,post_event,71,66.215,0.9511,0.8683,False,False,36.68,33.16,69.32,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009231,SEVAK AI,2025-04-07 03:45:00,9,peak,108,121.18,0.9257,0.8702,True,False,14.61,24.66,40.86,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009232,SEVAK AI,2025-04-07 04:00:00,34,normal,440,140.218,0.9862,0.8114,False,False,22.67,27.79,63.47,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009233,SEVAK AI,2025-04-07 04:15:00,67,normal,109,119.465,0.9519,1.0,False,False,2.72,23.05,75.49,system_log,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009234,SEVAK AI,2025-04-07 04:30:00,82,normal,461,146.231,0.927,0.8399,False,False,22.85,28.37,30.12,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009235,SEVAK AI,2025-04-07 04:45:00,94,normal,460,124.446,0.8477,1.0,False,False,5.54,37.16,94.63,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009236,SEVAK AI,2025-04-07 05:00:00,37,event,489,143.384,0.9606,0.8504,False,False,29.79,19.04,48.57,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009237,SEVAK AI,2025-04-07 05:15:00,58,pre_event,349,114.414,0.8389,0.7731,False,False,7.15,30.47,50.9,system_log,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009238,SEVAK AI,2025-04-07 05:30:00,9,normal,245,111.828,0.9526,0.8044,False,False,23.75,32.46,69.13,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009239,SEVAK AI,2025-04-07 05:45:00,98,event,430,238.205,0.9155,1.0,False,False,16.99,26.48,81.39,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009240,SEVAK AI,2025-04-07 06:00:00,30,normal,314,115.509,0.9805,0.8851,False,False,13.33,35.3,100.0,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009241,SEVAK AI,2025-04-07 06:15:00,39,post_event,403,94.995,0.9577,0.7596,False,False,10.72,25.19,81.34,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009242,SEVAK AI,2025-04-07 06:30:00,60,normal,430,41.15,0.9189,0.8593,False,False,13.9,28.26,30.25,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009243,SEVAK AI,2025-04-07 06:45:00,7,pre_event,220,110.694,0.9627,0.8596,False,False,23.02,18.33,72.03,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009244,SEVAK AI,2025-04-07 07:00:00,37,normal,404,97.524,0.9995,0.7509,False,False,5.65,24.96,57.15,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009245,SEVAK AI,2025-04-07 07:15:00,50,peak,185,102.471,0.837,0.892,False,False,8.13,25.7,68.28,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009246,SEVAK AI,2025-04-07 07:30:00,37,peak,463,85.95,1.0,0.906,False,False,23.53,31.57,86.69,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009247,SEVAK AI,2025-04-07 07:45:00,47,normal,246,82.023,0.9286,0.7552,False,False,7.64,25.49,53.69,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009248,SEVAK AI,2025-04-07 08:00:00,85,peak,422,141.753,0.9131,1.0,False,False,23.99,33.49,70.03,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009249,SEVAK AI,2025-04-07 08:15:00,90,normal,474,80.967,0.9754,0.8322,False,False,7.98,30.95,66.02,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009250,SEVAK AI,2025-04-07 08:30:00,66,normal,332,131.764,1.0,0.8787,False,False,0.41,25.72,60.25,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009251,SEVAK AI,2025-04-07 08:45:00,50,normal,94,82.119,1.0,0.8885,False,False,10.24,30.9,52.88,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009252,SEVAK AI,2025-04-07 09:00:00,37,pre_event,67,115.113,1.0,0.8759,False,False,10.27,24.51,72.23,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009253,SEVAK AI,2025-04-07 09:15:00,60,peak,143,86.937,0.9019,0.8743,False,False,7.83,27.81,32.93,manual,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009254,SEVAK AI,2025-04-07 09:30:00,39,pre_event,413,133.783,0.6979,0.9261,False,False,13.64,27.23,43.01,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009255,SEVAK AI,2025-04-07 09:45:00,100,event,260,262.55,0.7737,0.8217,False,False,4.51,31.53,61.58,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009256,SEVAK AI,2025-04-07 10:00:00,23,normal,97,112.624,0.9325,0.9493,False,False,16.62,34.14,66.13,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009257,SEVAK AI,2025-04-07 10:15:00,39,peak,103,81.822,0.8797,0.7752,False,False,7.02,31.43,30.24,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009258,SEVAK AI,2025-04-07 10:30:00,88,normal,62,78.664,0.7623,0.7688,False,False,49.12,22.16,31.15,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009259,SEVAK AI,2025-04-07 10:45:00,97,normal,352,92.318,0.9289,0.8368,False,False,31.08,31.38,65.96,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009260,SEVAK AI,2025-04-07 11:00:00,56,post_event,492,67.777,0.9435,0.7339,False,False,23.95,26.85,59.78,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009261,SEVAK AI,2025-04-07 11:15:00,29,normal,352,92.465,0.9418,0.8259,False,False,8.35,28.64,49.88,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009262,SEVAK AI,2025-04-07 11:30:00,67,normal,377,79.847,1.0,0.9205,False,False,16.95,30.58,40.81,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009263,SEVAK AI,2025-04-07 11:45:00,100,normal,31,94.773,0.9359,0.9351,False,False,14.5,33.15,70.72,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009264,SEVAK AI,2025-04-07 12:00:00,16,pre_event,479,112.068,0.8034,0.9419,False,False,27.95,25.66,34.54,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009265,SEVAK AI,2025-04-07 12:15:00,13,normal,335,102.082,0.6836,0.8103,False,False,6.82,25.79,50.02,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009266,SEVAK AI,2025-04-07 12:30:00,75,normal,87,80.088,0.9442,0.8983,False,False,6.14,35.65,60.97,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009267,SEVAK AI,2025-04-07 12:45:00,50,post_event,135,120.479,1.0,0.797,False,False,39.03,22.09,60.29,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009268,SEVAK AI,2025-04-07 13:00:00,61,normal,397,63.854,0.9838,0.8998,False,False,35.99,31.25,62.35,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009269,SEVAK AI,2025-04-07 13:15:00,33,normal,486,127.51,0.9472,0.7892,False,False,38.32,34.03,64.07,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009270,SEVAK AI,2025-04-07 13:30:00,79,normal,197,129.619,1.0,0.8145,False,False,38.82,21.43,49.09,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009271,SEVAK AI,2025-04-07 13:45:00,6,pre_event,405,121.967,0.9437,1.0,False,False,10.57,19.0,77.0,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009272,SEVAK AI,2025-04-07 14:00:00,81,normal,82,138.587,1.0,0.8613,False,False,9.66,24.07,54.83,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009273,SEVAK AI,2025-04-07 14:15:00,84,pre_event,116,76.131,1.0,0.8461,False,False,11.97,18.9,59.77,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009274,SEVAK AI,2025-04-07 14:30:00,69,normal,283,84.533,0.9688,0.8523,False,False,12.5,28.35,65.49,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009275,SEVAK AI,2025-04-07 14:45:00,62,normal,402,151.771,0.8879,0.933,False,False,8.12,28.78,46.45,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009276,SEVAK AI,2025-04-07 15:00:00,23,normal,477,92.963,0.8388,0.8798,False,False,26.44,22.11,72.72,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009277,SEVAK AI,2025-04-07 15:15:00,47,normal,455,82.057,0.8866,0.8187,False,False,14.97,25.07,76.29,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009278,SEVAK AI,2025-04-07 15:30:00,28,pre_event,356,98.242,0.8791,0.8065,False,False,43.46,27.69,62.11,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009279,SEVAK AI,2025-04-07 15:45:00,2,normal,273,113.927,0.9077,1.0,False,False,5.93,41.43,72.61,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009280,SEVAK AI,2025-04-07 16:00:00,49,peak,259,53.182,0.8298,0.9404,False,False,15.24,22.68,79.45,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009281,SEVAK AI,2025-04-07 16:15:00,59,normal,224,85.002,0.857,0.9268,False,False,21.42,27.73,40.13,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009282,SEVAK AI,2025-04-07 16:30:00,58,event,17,320.366,0.9443,0.8062,False,False,24.55,37.32,43.41,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009283,SEVAK AI,2025-04-07 16:45:00,45,event,83,115.246,0.8327,0.8953,False,False,8.49,27.8,54.37,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009284,SEVAK AI,2025-04-07 17:00:00,27,peak,379,66.331,0.8923,1.0,False,False,3.2,25.29,65.16,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009285,SEVAK AI,2025-04-07 17:15:00,48,peak,164,60.172,1.0,0.8687,False,False,6.6,23.82,55.46,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009286,SEVAK AI,2025-04-07 17:30:00,56,normal,224,126.416,0.8442,0.9096,False,False,9.67,25.48,73.82,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009287,SEVAK AI,2025-04-07 17:45:00,77,normal,100,73.852,0.9351,1.0,False,False,28.24,37.57,61.21,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009288,SEVAK AI,2025-04-07 18:00:00,5,peak,425,98.192,0.796,0.9138,False,False,11.71,26.23,76.98,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009289,SEVAK AI,2025-04-07 18:15:00,39,normal,425,92.535,0.8566,0.9624,False,False,2.23,27.25,85.32,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009290,SEVAK AI,2025-04-07 18:30:00,95,peak,258,103.393,1.0,0.9271,False,False,7.14,25.65,76.35,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009291,SEVAK AI,2025-04-07 18:45:00,93,pre_event,450,102.611,0.8751,0.8744,False,False,3.86,39.48,59.43,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009292,SEVAK AI,2025-04-07 19:00:00,100,normal,195,121.959,0.998,0.9144,False,False,15.29,26.97,71.61,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009293,SEVAK AI,2025-04-07 19:15:00,41,normal,250,79.767,0.8711,1.0,False,False,14.67,30.11,73.27,manual,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009294,SEVAK AI,2025-04-07 19:30:00,69,post_event,176,102.168,1.0,0.991,False,False,6.41,32.89,69.14,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009295,SEVAK AI,2025-04-07 19:45:00,82,pre_event,376,62.21,0.8785,0.8133,False,False,22.04,24.26,59.75,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009296,SEVAK AI,2025-04-07 20:00:00,72,normal,49,88.691,0.9646,0.9247,False,False,25.87,24.42,78.48,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009297,SEVAK AI,2025-04-07 20:15:00,59,normal,489,90.776,0.8565,0.8046,False,False,7.5,28.76,53.96,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009298,SEVAK AI,2025-04-07 20:30:00,83,normal,259,59.948,0.9717,0.869,False,False,10.73,22.66,51.36,manual,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009299,SEVAK AI,2025-04-07 20:45:00,79,normal,495,117.854,0.8822,0.677,False,False,9.83,19.42,50.64,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009300,SEVAK AI,2025-04-07 21:00:00,97,normal,262,121.648,0.9234,0.9714,False,False,5.7,26.45,55.57,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009301,SEVAK AI,2025-04-07 21:15:00,92,event,25,311.648,0.941,0.871,False,False,21.76,32.74,66.95,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009302,SEVAK AI,2025-04-07 21:30:00,45,pre_event,227,59.877,0.9814,0.8343,False,False,26.65,36.1,47.03,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009303,SEVAK AI,2025-04-07 21:45:00,20,normal,234,84.036,1.0,0.8344,False,False,12.14,23.76,56.1,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009304,SEVAK AI,2025-04-07 22:00:00,17,normal,305,68.132,0.8686,1.0,False,False,14.57,32.61,35.44,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009305,SEVAK AI,2025-04-07 22:15:00,18,peak,397,115.21,1.0,0.7374,False,False,18.71,31.44,73.81,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009306,SEVAK AI,2025-04-07 22:30:00,47,pre_event,331,85.357,0.8109,1.0,False,False,27.18,31.7,53.24,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009307,SEVAK AI,2025-04-07 22:45:00,51,normal,319,61.206,0.838,0.8694,False,False,8.29,16.7,62.54,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009308,SEVAK AI,2025-04-07 23:00:00,12,normal,326,63.72,0.9173,0.7932,False,False,7.14,17.67,69.76,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009309,SEVAK AI,2025-04-07 23:15:00,17,event,286,197.639,1.0,0.71,False,False,8.03,34.35,32.46,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009310,SEVAK AI,2025-04-07 23:30:00,65,pre_event,419,90.828,0.9792,0.955,False,False,19.72,27.86,56.63,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009311,SEVAK AI,2025-04-07 23:45:00,12,peak,174,96.741,0.9397,0.7469,False,False,27.51,35.03,84.23,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009312,SEVAK AI,2025-04-08 00:00:00,100,normal,107,138.403,1.0,0.859,False,False,36.51,29.02,31.21,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009313,SEVAK AI,2025-04-08 00:15:00,40,post_event,469,87.318,0.9368,0.7785,False,False,32.36,24.4,89.1,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009314,SEVAK AI,2025-04-08 00:30:00,56,peak,235,113.518,0.9203,0.9454,False,False,18.91,34.34,58.07,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009315,SEVAK AI,2025-04-08 00:45:00,26,event,257,266.072,1.0,0.8951,False,False,1.94,20.78,63.1,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009316,SEVAK AI,2025-04-08 01:00:00,56,normal,500,76.039,0.9195,0.9206,False,False,10.22,29.61,61.9,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009317,SEVAK AI,2025-04-08 01:15:00,12,post_event,127,47.643,0.8738,0.9232,False,False,14.47,35.41,62.9,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009318,SEVAK AI,2025-04-08 01:30:00,7,post_event,182,118.451,0.9138,0.748,False,False,61.61,23.87,55.35,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009319,SEVAK AI,2025-04-08 01:45:00,87,post_event,430,113.883,0.9768,0.9632,False,False,7.92,21.77,63.25,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009320,SEVAK AI,2025-04-08 02:00:00,1,normal,439,77.238,0.8546,0.9368,False,False,19.62,33.76,74.45,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009321,SEVAK AI,2025-04-08 02:15:00,83,pre_event,334,124.61,0.9179,0.7299,False,False,5.7,25.19,74.0,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009322,SEVAK AI,2025-04-08 02:30:00,92,event,54,299.82,0.8709,0.8924,False,False,4.49,32.23,69.95,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009323,SEVAK AI,2025-04-08 02:45:00,10,normal,43,105.129,0.9581,0.9766,False,False,12.44,35.09,76.67,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009324,SEVAK AI,2025-04-08 03:00:00,95,normal,399,87.643,1.0,0.8864,False,False,9.02,30.05,76.12,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009325,SEVAK AI,2025-04-08 03:15:00,71,peak,47,30.308,0.9648,0.7863,False,False,33.04,25.57,59.39,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
